"","SAMPLE","SESSION","VEG","DAY","MONTH","YEAR","WEB","NIGHT","TRAP","CAPT","TAG","SPP","AGE","SEX","REPROD","WT","NOTES","Stapp.comments"
"232",2,"May-95","SHRUB",26,4,1995,"24NE",3,68,"R",NA,"PEMA","A","M","N",NA,"",NA
"233",2,"May-95","SHRUB",26,4,1995,"24NE",3,78,"R",NA,"PEMA","A","F","N",NA,"",NA
"234",2,"May-95","SHRUB",26,4,1995,"24NE",3,81,"R",NA,"PEMA","A","F","R",NA,"",NA
"235",2,"May-95","GRASS",26,4,1995,"26NW",3,23,"R",NA,"ONLE","A","F","R",NA,"",NA
"236",2,"May-95","SHRUB",27,4,1995,"24NE",4,29,"N",NA,"DIOR","A","M","N",NA,"",NA
"237",2,"May-95","SHRUB",27,4,1995,"24NE",4,97,"R",NA,"DIOR","A","F","R",NA,"",NA
"238",2,"May-95","SHRUB",27,4,1995,"24NE",4,15,"R",NA,"DIOR","A","M","N",NA,"",NA
"239",2,"May-95","SHRUB",27,4,1995,"24NE",4,8,"R",NA,"DIOR","A","M","N",NA,"",NA
"240",2,"May-95","SHRUB",27,4,1995,"24NE",4,10,"R",NA,"DIOR","A","M","N",NA,"",NA
"241",2,"May-95","SHRUB",27,4,1995,"24NE",4,26,"R",NA,"DIOR","A","F","R",NA,"",NA
"242",2,"May-95","SHRUB",27,4,1995,"24NE",4,64,"R",NA,"DIOR","A","F","N",NA,"",NA
"243",2,"May-95","SHRUB",27,4,1995,"24NE",4,110,"R",NA,"DIOR","A","M","R",NA,"",NA
"244",2,"May-95","SHRUB",27,4,1995,"24NE",4,18,"N",NA,"PEMA","A","M","N",23,"",NA
"245",2,"May-95","SHRUB",27,4,1995,"24NE",4,105,"N",NA,"PEMA","A","M","N",22,"",NA
"246",2,"May-95","SHRUB",27,4,1995,"24NE",4,96,"R",NA,"PEMA","A","F","R",NA,"",NA
"247",2,"May-95","SHRUB",27,4,1995,"24NE",4,20,"R",NA,"PEMA","A","M","N",NA,"",NA
"248",2,"May-95","SHRUB",27,4,1995,"24NE",4,119,"N",NA,"SPTR","A","M","N",NA,"",NA
"249",2,"May-95","GRASS",27,4,1995,"26NW",4,33,"R",NA,"ONLE","A","F","R",NA,"",NA
"250",2,"May-95","SHRUB",2,5,1995,"13NE",1,120,"N",NA,"DIOR","A","M","N",60,"",NA
"251",2,"May-95","SHRUB",2,5,1995,"13NE",1,48,"N",NA,"DIOR","A","M","R",71,"",NA
"252",2,"May-95","SHRUB",2,5,1995,"13NE",1,18,"N",NA,"ONLE","J","F","N",17,"",NA
"253",2,"May-95","SHRUB",2,5,1995,"13NE",1,75,"N",NA,"PEMA","A","M","N",24.5,"",NA
"254",2,"May-95","SHRUB",2,5,1995,"13NE",1,19,"N",NA,"PEMA","A","F","N",20,"",NA
"255",2,"May-95","SHRUB",2,5,1995,"13NE",1,60,"N",NA,"PEMA","A","M","N",21,"",NA
"256",2,"May-95","SHRUB",2,5,1995,"13NE",2,20,"R",NA,"PEMA","A","M","N",NA,"",NA
"257",2,"May-95","SHRUB",2,5,1995,"13NW",1,124,"N",NA,"DIOR","A","M","N",NA,"",NA
"258",2,"May-95","SHRUB",2,5,1995,"13NW",1,53,"N",NA,"ONLE","A","F","R",39,"",NA
"259",2,"May-95","SHRUB",2,5,1995,"13NW",1,9,"N",NA,"PEMA","A","F","N",23,"",NA
"260",2,"May-95","SHRUB",2,5,1995,"13NW",1,5,"N",NA,"PEMA","A","F","N",20.5,"",NA
"261",2,"May-95","SHRUB",2,5,1995,"13NW",1,116,"N",NA,"PEMA","A","M","R",20.5,"",NA
"262",2,"May-95","SHRUB",2,5,1995,"13NW",1,74,"N",NA,"PEMA","A","M","N",22,"",NA
"263",2,"May-95","SHRUB",2,5,1995,"13NW",1,80,"N",NA,"PEMA","A","M","R",18,"",NA
"264",2,"May-95","GRASS",2,5,1995,"25NE",1,21,"N",NA,"PEMA","A","F","N",14,"",NA
"265",2,"May-95","GRASS",2,5,1995,"25NE",1,35,"N",NA,"PEMA","A","M","R",23,"",NA
"266",2,"May-95","GRASS",2,5,1995,"25NE",1,40,"N",NA,"PEMA","A","F","R",20,"",NA
"267",2,"May-95","SHRUB",3,5,1995,"13NE",2,106,"N",NA,"ONLE","S","F","N",16,"",NA
"268",2,"May-95","SHRUB",3,5,1995,"13NE",2,98,"N",NA,"ONLE","A","F","R",45,"",NA
"269",2,"May-95","SHRUB",3,5,1995,"13NE",2,86,"N",NA,"ONLE","J","M","N",18,"",NA
"270",2,"May-95","SHRUB",3,5,1995,"13NE",2,49,"N",NA,"ONLE","A","F","R",44,"",NA
"271",2,"May-95","SHRUB",3,5,1995,"13NE",2,70,"N",NA,"PEMA","A","M","N",26,"",NA
"272",2,"May-95","SHRUB",3,5,1995,"13NE",2,66,"N",NA,"PEMA","A","F","R",24,"",NA
"273",2,"May-95","SHRUB",3,5,1995,"13NE",2,50,"N",NA,"PEMA","A","F","N",20,"",NA
"274",2,"May-95","SHRUB",3,5,1995,"13NW",2,54,"N",NA,"DIOR","A","F","R",72,"",NA
"275",2,"May-95","SHRUB",3,5,1995,"13NW",2,19,"R",NA,"DIOR","A","M","R",NA,"",NA
"276",2,"May-95","SHRUB",3,5,1995,"13NW",2,45,"R",NA,"ONLE","A","F","R",NA,"",NA
"277",2,"May-95","SHRUB",3,5,1995,"13NW",2,39,"N",NA,"PEMA","A","M","R",20,"",NA
"278",2,"May-95","SHRUB",3,5,1995,"13NW",2,97,"N",NA,"PEMA","A","M","N",22,"",NA
"279",2,"May-95","SHRUB",3,5,1995,"13NW",2,80,"N",NA,"PEMA","A","M","N",20,"",NA
"280",2,"May-95","SHRUB",3,5,1995,"13NW",2,20,"R",NA,"PEMA","A","F","N",NA,"",NA
"281",2,"May-95","SHRUB",3,5,1995,"13NW",2,74,"R",NA,"PEMA","A","M","N",NA,"",NA
"282",2,"May-95","SHRUB",3,5,1995,"13NW",2,10,"R",NA,"PEMA","A","M","R",NA,"",NA
"283",2,"May-95","SHRUB",3,5,1995,"13NW",2,118,"R",NA,"PEMA","A","F","R",NA,"",NA
"284",2,"May-95","GRASS",3,5,1995,"25NE",2,40,"R",NA,"PEMA","A","F","N",NA,"",NA
"285",2,"May-95","GRASS",3,5,1995,"25NE",2,22,"R",NA,"PEMA","A","F","N",NA,"",NA
"286",2,"May-95","SHRUB",4,5,1995,"13NE",3,118,"R",NA,"DIOR","A","M","N",NA,"",NA
"287",2,"May-95","SHRUB",4,5,1995,"13NE",3,37,"R",NA,"DIOR","A","M","R",NA,"",NA
"288",2,"May-95","SHRUB",4,5,1995,"13NE",3,100,"R",NA,"ONLE","A","F","R",NA,"",NA
"289",2,"May-95","SHRUB",4,5,1995,"13NE",3,50,"N",NA,"PEMA","A","M","N",17,"",NA
"290",2,"May-95","SHRUB",4,5,1995,"13NE",3,20,"R",NA,"PEMA","A","M","N",NA,"",NA
"291",2,"May-95","SHRUB",4,5,1995,"13NE",3,80,"R",NA,"PEMA","A","M","R",NA,"",NA
"292",2,"May-95","SHRUB",4,5,1995,"13NW",3,17,"R",NA,"ONLE","A","F","R",41,"",NA
"293",2,"May-95","SHRUB",4,5,1995,"13NW",3,40,"N",NA,"PEMA","A","F","R",24,"",NA
"294",2,"May-95","SHRUB",4,5,1995,"13NW",3,20,"R",NA,"PEMA","A","F","N",NA,"",NA
"295",2,"May-95","SHRUB",4,5,1995,"13NW",3,120,"R",NA,"PEMA","A","M","N",NA,"",NA
"296",2,"May-95","SHRUB",4,5,1995,"13NW",3,64,"R",NA,"PEMA","A","M","N",NA,"",NA
"297",2,"May-95","GRASS",4,5,1995,"25NE",3,50,"R",NA,"PEMA","A","M","N",NA,"",NA
"298",2,"May-95","GRASS",4,5,1995,"25NE",3,40,"R",NA,"PEMA","A","F","N",NA,"",NA
"299",2,"May-95","SHRUB",5,5,1995,"13NE",4,44,"N",NA,"DIOR","A","M","R",69,"",NA
"300",2,"May-95","SHRUB",5,5,1995,"13NE",4,26,"R",NA,"DIOR","A","M","R",NA,"",NA
"301",2,"May-95","SHRUB",5,5,1995,"13NE",4,110,"R",NA,"DIOR","A","M","R",NA,"",NA
"302",2,"May-95","SHRUB",5,5,1995,"13NE",4,98,"N",NA,"ONLE","A","M","N",39,"",NA
"303",2,"May-95","SHRUB",5,5,1995,"13NE",4,91,"N",NA,"ONLE","J","M","N",14,"",NA
"304",2,"May-95","SHRUB",5,5,1995,"13NE",4,46,"N",NA,"ONLE","A","F","R",48,"",NA
"305",2,"May-95","SHRUB",5,5,1995,"13NE",4,20,"R",NA,"PEMA","A","M","N",NA,"",NA
"306",2,"May-95","SHRUB",5,5,1995,"13NW",4,48,"N",NA,"DIOR","A","M","R",70,"",NA
"307",2,"May-95","SHRUB",5,5,1995,"13NW",4,70,"N",NA,"DIOR","A","M","N",NA,"",NA
"308",2,"May-95","SHRUB",5,5,1995,"13NW",4,19,"R",NA,"DIOR","A","M","R",NA,"",NA
"309",2,"May-95","SHRUB",5,5,1995,"13NW",4,40,"N",NA,"ONLE","A","M","N",47,"",NA
"310",2,"May-95","SHRUB",5,5,1995,"13NW",4,81,"N",NA,"ONLE","A","M","N",48,"",NA
"311",2,"May-95","SHRUB",5,5,1995,"13NW",4,2,"N",NA,"PEMA","A",NA,NA,NA,"ESCAPED",NA
"312",2,"May-95","SHRUB",5,5,1995,"13NW",4,79,"N",NA,"PEMA","A","M","N",20,"",NA
"313",2,"May-95","SHRUB",5,5,1995,"13NW",4,87,"N",NA,"PEMA","A","M","N",21,"",NA
"314",2,"May-95","SHRUB",5,5,1995,"13NW",4,39,"R",NA,"PEMA","A","F","R",NA,"",NA
"315",2,"May-95","SHRUB",5,5,1995,"13NW",4,17,"R",NA,"PEMA","A","F","N",NA,"",NA
"316",2,"May-95","SHRUB",5,5,1995,"13NW",4,77,"R",NA,"PEMA","A","M","N",NA,"",NA
"317",2,"May-95","SHRUB",5,5,1995,"13NW",4,25,"R",NA,"PEMA","A","M","N",NA,"",NA
"318",2,"May-95","SHRUB",5,5,1995,"13NW",4,117,"R",NA,"PEMA","A","F","N",NA,"",NA
"319",2,"May-95","SHRUB",5,5,1995,"13NW",4,119,"R",NA,"PEMA","A","M","N",NA,"",NA
"320",2,"May-95","GRASS",5,5,1995,"25NE",4,49,"R",NA,"PEMA","A","M","N",NA,"",NA
"321",2,"May-95","GRASS",5,5,1995,"25NE",4,50,"R",NA,"PEMA","A","F","R",NA,"",NA
"322",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,108,"N",NA,"ONLE","A","F","R",30,"",NA
"323",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,27,"N",NA,"ONLE","A","M","N",25,"",NA
"324",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,78,"N",NA,"ONLE","A","M","R",33,"",NA
"325",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,77,"N",NA,"ONLE","A","F","R",48,"",NA
"326",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,110,"N",NA,"PEMA","A","M","R",21,"",NA
"327",3,"Sep-95","SHRUB",18,9,1995,"24NE",1,72,"N",NA,"PEMA","S","M","R",17.5,"",NA
"328",3,"Sep-95","GRASS",18,9,1995,"27NE",1,53,"N",NA,"SPTR","A","M","N",105,"",NA
"329",3,"Sep-95","SHRUB",19,9,1995,"24NE",2,48,"N",NA,"ONLE","S","M","N",29,"",NA
"330",3,"Sep-95","SHRUB",19,9,1995,"24NE",2,70,"N",NA,"ONLE","A","F","R",47,"",NA
"331",3,"Sep-95","SHRUB",19,9,1995,"24NE",2,91,"N",NA,"PEMA","S","M","R",18,"",NA
"332",3,"Sep-95","SHRUB",19,9,1995,"24NE",2,110,"R",NA,"PEMA","A","M","R",NA,"",NA
"333",3,"Sep-95","GRASS",19,9,1995,"27NE",2,99,"N",NA,"ONLE","A","M","N",30,"",NA
"334",3,"Sep-95","GRASS",19,9,1995,"27NE",2,113,"N",NA,"ONLE","A","F","R",30,"",NA
"335",3,"Sep-95","GRASS",19,9,1995,"27NE",2,13,"N",NA,"ONLE","A","M","N",37,"",NA
"336",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,116,"N",NA,"ONLE","S","M","N",28,"",NA
"337",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,46,"R",NA,"ONLE","A","M","R",NA,"",NA
"338",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,58,"R",NA,"ONLE","A","F","R",NA,"",NA
"339",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,56,"N",NA,"PEMA","A","M","R",23,"",NA
"340",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,100,"N",NA,"PEMA","A","F","N",21,"",NA
"341",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,9,"N",NA,"PEMA","A","M","R",20,"",NA
"342",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,97,"N",NA,"PEMA","A","M","N",20,"",NA
"343",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,107,"R",NA,"PEMA","A","M","R",NA,"",NA
"344",3,"Sep-95","SHRUB",20,9,1995,"24NE",3,91,"R",NA,"PEMA","S","M","N",NA,"",NA
"345",3,"Sep-95","GRASS",20,9,1995,"27NE",3,97,"R",NA,"ONLE","A","M","R",NA,"",NA
"346",3,"Sep-95","GRASS",20,9,1995,"27NE",3,106,"R",NA,"ONLE","A","F","R",NA,"",NA
"347",3,"Sep-95","GRASS",20,9,1995,"27NE",3,116,"R",NA,"ONLE","A","M","N",NA,"",NA
"348",3,"Sep-95","SHRUB",21,9,1995,"24NE",4,49,"N",NA,"ONLE","A","M","N",30,"",NA
"349",3,"Sep-95","SHRUB",21,9,1995,"24NE",4,5,"R",NA,"ONLE","A","F","N",NA,"",NA
"350",3,"Sep-95","SHRUB",21,9,1995,"24NE",4,99,"N",NA,"PEMA","S","F","N",22,"",NA
"351",3,"Sep-95","SHRUB",21,9,1995,"24NE",4,68,"R",NA,"PEMA","A","M","N",NA,"",NA
"352",3,"Sep-95","SHRUB",21,9,1995,"24NE",4,14,"R",NA,"PEMA","S","M","N",NA,"",NA
"353",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,27,"N",NA,"DIOR","A","F","R",52,"",NA
"354",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,83,"N",NA,"ONLE","A","M","N",32,"",NA
"355",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,28,"N",NA,"ONLE","A","M","N",33,"",NA
"356",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,8,"N",NA,"ONLE","A","F","N",31,"",NA
"357",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,16,"N",NA,"ONLE","A","F","N",29,"",NA
"358",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,20,"N",NA,"ONLE","A","F","R",30,"",NA
"359",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,43,"N",NA,"PEMA","A","M","N",16,"",NA
"360",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,113,"N",NA,"PEMA","A","F","N",27,"",NA
"361",3,"Sep-95","SHRUB",24,9,1995,"13NE",1,10,"N",NA,"PEMA","A","M","R",24.5,"",NA
"362",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,84,"N",NA,"DIOR","S","F","N",37,"",NA
"363",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,92,"N",NA,"DIOR","A","F","N",72,"",NA
"364",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,17,"N",NA,"ONLE","A","M","N",31,"",NA
"365",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,73,"N",NA,"ONLE","S","M","N",28,"",NA
"366",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,103,"N",NA,"ONLE","A","M","N",34,"",NA
"367",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,22,"N",NA,"PEMA","A","F","R",24,"",NA
"368",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,16,"N",NA,"PEMA","S","M","N",21,"",NA
"369",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,119,"N",NA,"PEMA","A","M","N",22,"",NA
"370",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,49,"N",NA,"PEMA","A","M","N",15,"",NA
"371",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,75,"N",NA,"PEMA","S","M","N",22,"",NA
"372",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,86,"N",NA,"PEMA","A","M","N",25,"",NA
"373",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,99,"N",NA,"PEMA","A","M","N",28,"",NA
"374",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,107,"N",NA,"PEMA","J","M","N",18,"",NA
"375",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,27,"N",NA,"REME","A","M","R",14,"",NA
"376",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,26,"N",NA,"REME","A","M","R",10,"",NA
"377",3,"Sep-95","SHRUB",24,9,1995,"13NW",1,77,"N",NA,"REME","A","F","N",7,"",NA
"378",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,26,"R",NA,"DIOR","A","F","R",NA,"",NA
"379",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,29,"N",NA,"ONLE","S","M","N",15,"",NA
"380",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,40,"N",NA,"ONLE","A","F","N",30,"",NA
"381",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,63,"N",NA,"ONLE","S","F","N",24,"",NA
"382",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,98,"N",NA,"ONLE","S","M","N",NA,"",NA
"383",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,8,"R",NA,"ONLE","A","M","N",NA,"",NA
"384",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,17,"R",NA,"ONLE","A","F","N",NA,"",NA
"385",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,20,"R",NA,"ONLE","A","F","N",NA,"",NA
"386",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,34,"R",NA,"PEMA","S","M","N",NA,"",NA
"387",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,61,"R",NA,"PEMA","A","M","N",NA,"",NA
"388",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,118,"R",NA,"PEMA","A","F","R",NA,"",NA
"389",3,"Sep-95","SHRUB",25,9,1995,"13NE",2,82,"N",NA,"REME","A","F","R",19,"",NA
"390",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,64,"N",NA,"DIOR","A","M","N",62,"",NA
"391",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,124,"R",NA,"DIOR","A","M","N",NA,"",NA
"392",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,17,"N",NA,"ONLE","A","F","N",24,"",NA
"393",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,48,"N",NA,"ONLE","A","F","N",25,"",NA
"394",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,47,"N",NA,"ONLE","A","M","R",35,"",NA
"395",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,70,"N",NA,"ONLE","A","F","N",33,"",NA
"396",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,89,"N",NA,"ONLE","S","M","N",18,"",NA
"397",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,35,"N",NA,"ONLE","A","M","N",35,"",NA
"398",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,27,"R",NA,"ONLE","S","F","N",NA,"",NA
"399",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,18,"R",NA,"ONLE","A","M","N",NA,"",NA
"400",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,96,"R",NA,"ONLE","A","M","N",NA,"",NA
"401",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,117,"N",NA,"PEMA","S","F","N",21,"",NA
"402",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,80,"N",NA,"PEMA","S","M","N",13,"",NA
"403",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,84,"N",NA,"PEMA","S","F","N",20,"",NA
"404",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,1,"R",NA,"PEMA","S","M","N",NA,"",NA
"405",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,119,"R",NA,"PEMA","A","M","N",NA,"",NA
"406",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,49,"R",NA,"PEMA","A","M","N",NA,"",NA
"407",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,108,"R",NA,"PEMA","S","F","N",NA,"",NA
"408",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,99,"R",NA,"PEMA","A","F","N",NA,"",NA
"409",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,85,"R",NA,"PEMA","S","M","N",NA,"",NA
"410",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,26,"N",NA,"REME","A","M","N",10,"",NA
"411",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,104,"R",NA,"REME","A","M","R",NA,"",NA
"412",3,"Sep-95","SHRUB",25,9,1995,"13NW",2,120,"N",NA,"SPTR","A","M","N",92,"",NA
"413",3,"Sep-95","GRASS",25,9,1995,"25NE",2,76,"N",NA,"ONLE",NA,NA,NA,NA,"DIT-WEASEL",NA
"414",3,"Sep-95","GRASS",25,9,1995,"25NE",2,19,"N",NA,"ONLE","A","F","R",34,"",NA
"415",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,29,"N",NA,"ONLE","J","F","N",17,"",NA
"416",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,100,"R",NA,"ONLE","J","F","N",NA,"",NA
"417",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,92,"R",NA,"ONLE","S","F","N",NA,"",NA
"418",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,28,"R",NA,"ONLE","A","F","N",30,"",NA
"419",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,8,"R",NA,"ONLE","A","F","N",NA,"",NA
"420",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,6,"R",NA,"ONLE","A","M","N",NA,"",NA
"421",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,5,"R",NA,"ONLE","A","F","N",NA,"",NA
"422",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,121,"R",NA,"PEMA","A","M","N",NA,"",NA
"423",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,124,"R",NA,"PEMA","A","F","R",NA,"",NA
"424",3,"Sep-95","SHRUB",27,9,1995,"13NE",3,42,"R",NA,"PEMA","S","M","N",NA,"",NA
"425",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,90,"N",NA,"DIOR","A","M","N",62,"",NA
"426",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,21,"R",NA,"DIOR","A","M","N",NA,"",NA
"427",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,84,"R",NA,"DIOR","A","F","R",NA,"",NA
"428",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,77,"N",NA,"ONLE","A","M","N",33,"",NA
"429",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,26,"R",NA,"ONLE","A","M","N",NA,"",NA
"430",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,16,"R",NA,"ONLE","S","F","N",NA,"",NA
"431",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,72,"R",NA,"ONLE","A","F","N",NA,"",NA
"432",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,35,"R",NA,"ONLE","S","F","N",NA,"",NA
"433",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,38,"R",NA,"ONLE","S","F","N",NA,"",NA
"434",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,104,"R",NA,"ONLE","A","M","N",NA,"",NA
"435",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,89,"R",NA,"ONLE","S","M","N",NA,"",NA
"436",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,9,"N",NA,"PEMA","S","F","N",NA,"",NA
"437",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,98,"N",NA,"PEMA","S","M","N",17,"",NA
"438",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,96,"N",NA,"PEMA","A","F","R",27,"",NA
"439",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,3,"R",NA,"PEMA","A","M","N",NA,"",NA
"440",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,117,"R",NA,"PEMA","A","F","N",NA,"",NA
"441",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,119,"R",NA,"PEMA","A","M","R",NA,"",NA
"442",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,49,"R",NA,"PEMA","S","M","N",NA,"",NA
"443",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,80,"R",NA,"PEMA","S","M","N",NA,"",NA
"444",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,74,"R",NA,"PEMA","S","M","N",NA,"",NA
"445",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,107,"R",NA,"PEMA","A","F","N",NA,"",NA
"446",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,108,"R",NA,"PEMA","S","M","N",NA,"",NA
"447",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,99,"R",NA,"PEMA","A","F","R",NA,"",NA
"448",3,"Sep-95","SHRUB",27,9,1995,"13NW",3,85,"R",NA,"PEMA","S","F","N",NA,"",NA
"449",3,"Sep-95","GRASS",27,9,1995,"25NE",3,28,"N",NA,"ONLE","S","M","N",28,"",NA
"450",3,"Sep-95","GRASS",27,9,1995,"25NE",3,19,"R",NA,"ONLE","A","F","R",NA,"",NA
"451",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,50,"N",NA,"ONLE","A","M","N",29,"",NA
"452",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,85,"R",NA,"ONLE","S","F","N",NA,"",NA
"453",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,2,"R",NA,"ONLE","A","M","N",NA,"",NA
"454",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,116,"R",NA,"ONLE","A","F","N",NA,"",NA
"455",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,16,"R",NA,"ONLE","A","M","N",NA,"",NA
"456",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,20,"R",NA,"ONLE","A","F","R",NA,"",NA
"457",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,29,"R",NA,"ONLE","J","F","N",NA,"",NA
"458",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,28,"R",NA,"ONLE","A","F","N",NA,"",NA
"459",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,72,"R",NA,"PEMA","A","M","N",NA,"",NA
"460",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,101,"R",NA,"PEMA","A","F","R",NA,"",NA
"461",3,"Sep-95","SHRUB",28,9,1995,"13NE",4,91,"R",NA,"PEMA","A","M","R",NA,"",NA
"462",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,59,"N",NA,"DIOR","A","M","N",50,"",NA
"463",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,91,"N",NA,"DIOR","A","F","N",58,"",NA
"464",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,124,"R",NA,"DIOR","A","M","N",NA,"",NA
"465",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,82,"R",NA,"DIOR","A","F","N",NA,"",NA
"466",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,120,"N",NA,"ONLE","S","M","N",NA,"",NA
"467",3,"Sep-95","SHRUB",28,9,1995,"13NW",4,70,"N",NA,"ONLE","S","M","N",19,"",NA
