Date	CONTROL	TOTAL	BULLS	CALVES		Longitude		Latitude
2008/03/27	Eland	6			-32.291672	22.267708	32.291672	-32.291672
2008/03/27	Red Hartebeest	15			-32.300905	22.266498	32.300905	-32.300905
2008/03/27	Ostrich	2			-32.305562	22.264313	32.305562	-32.305562
2008/03/27	Burchells zebra	2			-32.308150	22.263537	32.308150	-32.308150
2008/03/27	Springbok	3			-32.344988	22.253298	32.344988	-32.344988
2008/03/27	Ostrich	4			-32.322205	22.266692	32.322205	-32.322205
2008/03/27	Gemsbok	1			-32.314067	22.268593	32.314067	-32.314067
2008/03/27	Ostrich	8			-32.284955	22.276373	32.284955	-32.284955
2008/03/27	Gemsbok	1			-32.283290	22.279167	32.283290	-32.283290
2008/03/27	Jackal	1			-32.287843	22.280808	32.287843	-32.287843
2008/03/27	Gemsbok	1			-32.297325	22.278893	32.297325	-32.297325
2008/03/27	Gemsbok	6			-32.316168	22.275497	32.316168	-32.316168
2008/03/27	Red Hartebeest	5			-32.318282	22.275143	32.318282	-32.318282
2008/03/27	Gemsbok	1			-32.322195	22.274342	32.322195	-32.322195
2008/03/27	 Mtn zebra	4			-32.335985	22.271905	32.335985	-32.335985
2008/03/27	 Mtn zebra	2			-32.338503	22.271438	32.338503	-32.338503
2008/03/27	Ostrich	5			-32.324803	22.284252	32.324803	-32.324803
2008/03/27	Red Hartebeest	19			-32.314452	22.286030	32.314452	-32.314452
2008/03/27	Eland	10			-32.312237	22.286357	32.312237	-32.312237
2008/03/27	Red Hartebeest	5			-32.309992	22.286680	32.309992	-32.309992
2008/03/27	 Mtn zebra	2			-32.291233	22.289350	32.291233	-32.291233
2008/03/27	Gemsbok	1			-32.285770	22.290332	32.285770	-32.285770
2008/03/27	Ostrich	2			-32.285270	22.294185	32.285270	-32.285270
2008/03/27	Gemsbok	1			-32.287085	22.295950	32.287085	-32.287085
2008/03/27	Gemsbok	7			-32.291903	22.296812	32.291903	-32.291903
2008/03/27	Ostrich	5			-32.293733	22.297180	32.293733	-32.293733
2008/03/27	Gemsbok	3			-32.295008	22.296658	32.295008	-32.295008
2008/03/27	Gemsbok	67			-32.301977	22.295270	32.301977	-32.301977
2008/03/27	Gemsbok	1			-32.304453	22.295012	32.304453	-32.304453
2008/03/27	Kudu	6			-32.314088	22.294275	32.314088	-32.314088
2008/03/27	Kudu	2			-32.319328	22.293912	32.319328	-32.319328
2008/03/27	Red Hartebeest	1			-32.320657	22.293958	32.320657	-32.320657
2008/03/27	Ostrich	17			-32.330327	22.289585	32.330327	-32.330327
2008/03/27	Kudu	4			-32.319912	22.299640	32.319912	-32.319912
2008/03/27	Red Hartebeest	1			-32.318215	22.299778	32.318215	-32.318215
2008/03/27	Kudu	3			-32.315880	22.300025	32.315880	-32.315880
2008/03/27	Kudu	2			-32.314290	22.300340	32.314290	-32.314290
2008/03/27	Kudu	3			-32.312732	22.300603	32.312732	-32.312732
2008/03/27	Ostrich	3			-32.311133	22.300842	32.311133	-32.311133
2008/03/27	Kudu	4			-32.309153	22.301160	32.309153	-32.309153
2008/03/27	Gemsbok	1			-32.306772	22.301582	32.306772	-32.306772
2008/03/27	Kudu	1			-32.280767	22.311193	32.280767	-32.280767
2008/03/27	Ostrich	1			-32.281582	22.312748	32.281582	-32.281582
2008/03/27	Red Hartebeest	8			-32.296132	22.312990	32.296132	-32.296132
2008/03/27	Red Hartebeest	2			-32.298088	22.312872	32.298088	-32.298088
2008/03/27	Gemsbok	1			-32.299373	22.312747	32.299373	-32.299373
2008/03/27	Red Hartebeest	3			-32.304283	22.312217	32.304283	-32.304283
2008/03/27	 Mtn zebra	5			-32.309995	22.311433	32.309995	-32.309995
2008/03/27	Gemsbok	1			-32.312693	22.311075	32.312693	-32.312693
2008/03/27	Ostrich	3			-32.317820	22.310513	32.317820	-32.317820
2008/03/27	Burchells zebra	2			-32.327118	22.309628	32.327118	-32.327118
2008/03/27	Gemsbok	1			-32.328742	22.309520	32.328742	-32.328742
2008/03/27	Burchells zebra	7			-32.334297	22.309373	32.334297	-32.334297
2008/03/27	 Mtn zebra	1			-32.335740	22.309698	32.335740	-32.335740
2008/03/27	Burchells zebra	6			-32.317963	22.317887	32.317963	-32.317963
2008/03/27	Gemsbok	1			-32.316390	22.318005	32.316390	-32.316390
2008/03/27	Red Hartebeest	3			-32.303050	22.319330	32.303050	-32.303050
2008/03/27	Ostrich	2			-32.298552	22.319608	32.298552	-32.298552
2008/03/27	Gemsbok	1			-32.295693	22.319815	32.295693	-32.295693
2008/03/27	Gemsbok	47			-32.286328	22.328607	32.286328	-32.286328
2008/03/27	Red Hartebeest	9			-32.288408	22.328098	32.288408	-32.288408
2008/03/27	Ostrich	2			-32.291295	22.327720	32.291295	-32.291295
2008/03/27	Red Hartebeest	1			-32.292873	22.327572	32.292873	-32.292873
2008/03/27	Gemsbok	4			-32.296032	22.327393	32.296032	-32.296032
2008/03/27	Gemsbok	7			-32.299242	22.327207	32.299242	-32.299242
2008/03/27	Gemsbok	1			-32.301235	22.327143	32.301235	-32.301235
2008/03/27	 Mtn zebra	8			-32.306352	22.326843	32.306352	-32.306352
2008/03/27	Eland	22			-32.327147	22.325665	32.327147	-32.327147
2008/03/27	Burchells zebra	14			-32.330678	22.321947	32.330678	-32.330678
2008/03/27	Red Hartebeest	10			-32.329758	22.321138	32.329758	-32.329758
2008/03/27	Red Hartebeest	3			-32.330327	22.323363	32.330327	-32.330327
2008/03/27	Gemsbok	1			-32.327987	22.331442	32.327987	-32.327987
2008/03/27	Ostrich	1			-32.325367	22.331503	32.325367	-32.325367
2008/03/27	Gemsbok	1			-32.323892	22.331562	32.323892	-32.323892
2008/03/27	Gemsbok	1			-32.305862	22.332417	32.305862	-32.305862
2008/03/27	Burchells zebra	4			-32.299773	22.332642	32.299773	-32.299773
2008/03/27	Gemsbok	1			-32.295545	22.332767	32.295545	-32.295545
2008/03/27	Red Hartebeest	1			-32.285022	22.340390	32.285022	-32.285022
2008/03/27	Gemsbok	4			-32.295098	22.341285	32.295098	-32.295098
2008/03/27	 Mtn zebra	4			-32.297515	22.341318	32.297515	-32.297515
2008/03/27	Ostrich	4			-32.302330	22.340818	32.302330	-32.302330
2008/03/27	Springbok	1			-32.306305	22.340720	32.306305	-32.306305
2008/03/27	Red Hartebeest	1			-32.316807	22.339293	32.316807	-32.316807
2008/03/27	Ostrich	2			-32.321195	22.348170	32.321195	-32.321195
2008/03/27	Ostrich	4			-32.307587	22.348217	32.307587	-32.307587
2008/03/27	 Mtn zebra	2			-32.302198	22.348230	32.302198	-32.302198
2008/03/27	Springbok	1			-32.298473	22.348198	32.298473	-32.298473
2008/03/27	Red Hartebeest	3			-32.282448	22.349728	32.282448	-32.282448
2008/03/27	Red Hartebeest	2			-32.281228	22.351640	32.281228	-32.281228
2008/03/27	Kudu	8			-32.282640	22.355105	32.282640	-32.282640
2008/03/27	Kudu	1			-32.284572	22.355617	32.284572	-32.284572
2008/03/27	Gemsbok	1			-32.293492	22.355377	32.293492	-32.293492
2008/03/27	 Mtn zebra	4			-32.301470	22.355235	32.301470	-32.301470
2008/03/27	 Mtn zebra	2			-32.302895	22.355250	32.302895	-32.302895
2008/03/27	Ostrich	3			-32.308353	22.355367	32.308353	-32.308353
2008/03/27	Ostrich	1			-32.310155	22.355442	32.310155	-32.310155
2008/03/27	Red Hartebeest	1			-32.318462	22.355560	32.318462	-32.318462
2008/03/27	Kudu	4			-32.320605	22.355505	32.320605	-32.320605
2008/03/27	Steenbok	1			-32.323982	22.357445	32.323982	-32.323982
2008/03/27	Kudu	3			-32.312013	22.361437	32.312013	-32.312013
2008/03/27	Gemsbok	5			-32.284037	22.362622	32.284037	-32.284037
2008/03/27	 Mtn zebra	8			-32.288965	22.370383	32.288965	-32.288965
2008/03/27	Red Hartebeest	1			-32.290623	22.370247	32.290623	-32.290623
2008/03/27	Red Hartebeest	1			-32.299730	22.369410	32.299730	-32.299730
2008/03/27	Gemsbok	31			-32.299785	22.368723	32.299785	-32.299785
2008/03/27	Red Hartebeest	1			-32.308550	22.367807	32.308550	-32.308550
2008/03/27	Red Hartebeest	1			-32.310700	22.378452	32.310700	-32.310700
2008/03/27	Gemsbok	1			-32.294740	22.386068	32.294740	-32.294740
2008/03/27	 Mtn zebra	4			-32.303637	22.385400	32.303637	-32.303637
2008/03/27	Red Hartebeest	1			-32.306082	22.385270	32.306082	-32.306082
2008/03/27	Burchells zebra	10		1	-32.310130	22.385075	32.310130	-32.310130
2008/03/27	Burchells zebra	1			-32.312542	22.385247	32.312542	-32.312542
2008/03/27	Gemsbok	1			-32.316950	22.385645	32.316950	-32.316950
2008/03/27	Red Hartebeest	1			-32.318258	22.385715	32.318258	-32.318258
2008/03/27	Red Hartebeest	1			-32.303575	22.400598	32.303575	-32.303575
2008/03/27	Gemsbok	5			-32.306477	22.400982	32.306477	-32.306477
2008/03/27	Gemsbok	2			-32.309762	22.400947	32.309762	-32.309762
2008/03/27	Klipspringer	1			-32.312205	22.400553	32.312205	-32.312205
2008/03/27	 Mtn zebra	12			-32.328130	22.401308	32.328130	-32.328130
2008/03/27	Red Hartebeest	1			-32.281738	22.374312	32.281738	-32.281738
2008/03/27	Red Hartebeest	1			-32.281485	22.340867	32.281485	-32.281485
2008/03/27	Ostrich	1			-32.282337	22.311492	32.282337	-32.282337
2008/03/27	Gemsbok	1			-32.280812	22.294147	32.280812	-32.280812
2008/03/27	Gemsbok	1			-32.279848	22.280543	32.279848	-32.279848
2008/03/27	Ostrich	3			-32.273178	22.274678	32.273178	-32.273178
2008/03/27	Ostrich	12		10	-32.273457	22.280628	32.273457	-32.273457
2008/03/27	 Mtn zebra	6			-32.273542	22.283503	32.273542	-32.273542
2008/03/27	Gemsbok	23			-32.270865	22.293122	32.270865	-32.270865
2008/03/27	Burchells zebra	9			-32.265157	22.286178	32.265157	-32.265157
2008/03/27	Eland	133			-32.267143	22.292552	32.267143	-32.267143
2008/03/27	Red Hartebeest	1			-32.268937	22.297630	32.268937	-32.268937
2008/03/27	Ostrich	1			-32.269253	22.303843	32.269253	-32.269253
2008/03/27	Red Hartebeest	4			-32.270003	22.326477	32.270003	-32.270003
2008/03/27	Red Hartebeest	2			-32.270062	22.328600	32.270062	-32.270062
2008/03/27	Gemsbok	3			-32.270075	22.331152	32.270075	-32.270075
2008/03/27	 Mtn zebra	7			-32.270417	22.342777	32.270417	-32.270417
2008/03/27	Gemsbok	1			-32.270495	22.344963	32.270495	-32.270495
2008/03/27	Red Hartebeest	4			-32.263887	22.333417	32.263887	-32.263887
2008/03/27	Red Hartebeest	1			-32.263698	22.329145	32.263698	-32.263698
2008/03/27	Eland	1			-32.254868	22.272842	32.254868	-32.254868
2008/03/27	Gemsbok	53			-32.251755	22.278317	32.251755	-32.251755
2008/03/27	Red Hartebeest	17			-32.252497	22.286020	32.252497	-32.252497
2008/03/27	Ostrich	1			-32.252553	22.290287	32.252553	-32.252553
2008/03/27	Gemsbok	2			-32.252672	22.292405	32.252672	-32.252672
2008/03/27	Red Hartebeest	2			-32.252775	22.294550	32.252775	-32.252775
2008/03/27	Ostrich	10			-32.252938	22.298003	32.252938	-32.252938
2008/03/27	Gemsbok	1			-32.253010	22.300577	32.253010	-32.253010
2008/03/27	Ostrich	1			-32.253473	22.308078	32.253473	-32.253473
2008/03/27	Ostrich	1			-32.253595	22.318207	32.253595	-32.253595
2008/03/27	Gemsbok	1			-32.254360	22.333667	32.254360	-32.254360
2008/03/27	Red Hartebeest	4			-32.254525	22.335927	32.254525	-32.254525
2008/03/27	Gemsbok	1			-32.254643	22.337688	32.254643	-32.254643
2008/03/27	Gemsbok	2			-32.254845	22.347558	32.254845	-32.254845
2008/03/27	Gemsbok	8			-32.254887	22.350200	32.254887	-32.254887
2008/03/27	 Mtn zebra	8			-32.254918	22.352948	32.254918	-32.254918
2008/03/27	Ostrich	2			-32.254998	22.355693	32.254998	-32.254998
2008/03/27	 Mtn zebra	4			-32.255532	22.364282	32.255532	-32.255532
2008/03/27	Red Hartebeest	1			-32.255648	22.367037	32.255648	-32.255648
2008/03/27	 Mtn zebra	4			-32.256210	22.369595	32.256210	-32.256210
2008/03/27	 Mtn zebra	4			-32.258970	22.370422	32.258970	-32.258970
2008/03/27	 Mtn zebra	4			-32.259598	22.367643	32.259598	-32.259598
2008/03/27	Ostrich	20			-32.249473	22.346502	32.249473	-32.249473
2008/03/27	Gemsbok	1			-32.248992	22.334998	32.248992	-32.248992
2008/03/27	Red Hartebeest	4			-32.248922	22.331853	32.248922	-32.248922
2008/03/27	Gemsbok	1			-32.248318	22.321643	32.248318	-32.248318
2008/03/27	Gemsbok	1			-32.247655	22.309030	32.247655	-32.247655
2008/03/27	Gemsbok	1			-32.247240	22.304628	32.247240	-32.247240
2008/03/27	Red Hartebeest	3			-32.247032	22.302085	32.247032	-32.247032
2008/03/27	Ostrich	10			-32.246893	22.299543	32.246893	-32.246893
2008/03/27	Gemsbok	5			-32.246662	22.296222	32.246662	-32.246662
2008/03/27	Gemsbok	10			-32.246433	22.291210	32.246433	-32.246433
2008/03/27	Red Hartebeest	2			-32.246682	22.279287	32.246682	-32.246682
2008/03/27	Gemsbok	1			-32.237353	22.279662	32.237353	-32.237353
2008/03/27	Red Hartebeest	1			-32.237303	22.284855	32.237303	-32.237303
2008/03/27	Gemsbok	1			-32.237368	22.287222	32.237368	-32.237368
2008/03/27	Red Hartebeest	3			-32.237547	22.291407	32.237547	-32.237547
2008/03/27	Gemsbok	7			-32.239392	22.317652	32.239392	-32.239392
2008/03/27	Gemsbok	6			-32.239605	22.321322	32.239605	-32.239605
2008/03/27	Red Hartebeest	1			-32.239720	22.324480	32.239720	-32.239720
2008/03/27	Red Hartebeest	12			-32.239897	22.328153	32.239897	-32.239897
2008/03/27	Red Hartebeest	1			-32.240000	22.330023	32.240000	-32.240000
2008/03/27	Gemsbok	1			-32.240158	22.332365	32.240158	-32.240158
2008/03/27	Red Hartebeest	5			-32.240402	22.335037	32.240402	-32.240402
2008/03/27	Gemsbok	126			-32.243403	22.340208	32.243403	-32.243403
2008/03/27	Gemsbok	76			-32.247127	22.342612	32.247127	-32.247127
2008/03/27	 Mtn zebra	9			-32.247222	22.349392	32.247222	-32.247222
2008/03/27	Gemsbok	1			-32.247225	22.351280	32.247225	-32.247225
2008/03/27	 Mtn zebra	9			-32.247223	22.353157	32.247223	-32.247223
2008/03/27	 Mtn zebra	1			-32.247092	22.355447	32.247092	-32.247092
2008/03/27	 Mtn zebra	7			-32.246892	22.357403	32.246892	-32.246892
2008/03/27	 Mtn zebra	4			-32.238623	22.351070	32.238623	-32.238623
2008/03/27	Gemsbok	1			-32.236823	22.330363	32.236823	-32.236823
2008/03/27	Gemsbok	5			-32.236448	22.326125	32.236448	-32.236448
2008/03/27	Gemsbok	7			-32.235967	22.322053	32.235967	-32.235967
2008/03/27	Gemsbok	1			-32.235347	22.309062	32.235347	-32.235347
2008/03/27	Gemsbok	1			-32.228372	22.309592	32.228372	-32.228372
2008/03/27	Ostrich	2			-32.228620	22.313243	32.228620	-32.228620
2008/03/27	Red Hartebeest	1			-32.228857	22.315910	32.228857	-32.228857
2008/03/27	Red Hartebeest	18			-32.230358	22.330433	32.230358	-32.230358
2008/03/27	Gemsbok	2			-32.230690	22.333287	32.230690	-32.230690
2008/03/27	Kudu	4			-32.227818	22.360365	32.227818	-32.227818
2008/03/27	Gemsbok	1			-32.225680	22.337475	32.225680	-32.225680
2008/03/27	Gemsbok	1			-32.224390	22.320947	32.224390	-32.224390
2008/03/27	Gemsbok	1			-32.219415	22.334252	32.219415	-32.219415
2008/03/27	 Mtn zebra	6			-32.206957	22.336073	32.206957	-32.206957
2008/03/27	Klipspringer	2			-32.205012	22.342767	32.205012	-32.205012
2008/03/27	Gemsbok	1			-32.206488	22.344147	32.206488	-32.206488
2008/03/27	Baboon	5			-32.229660	22.364202	32.229660	-32.229660
2008/03/27	Ostrich	21			-32.349632	22.416400	32.349632	-32.349632
2008/03/27	Ostrich	8		6	-32.363002	22.433497	32.363002	-32.363002
2008/03/27	Ostrich	7			-32.376913	22.451073	32.376913	-32.376913
2008/03/27	Ostrich	7			-32.388770	22.466890	32.388770	-32.388770
2008/03/27	 Mtn zebra	2			-32.344782	22.438065	32.344782	-32.344782
2008/03/27	Burchells zebra	4			-32.345248	22.443803	32.345248	-32.345248
2008/03/27	 Mtn zebra	4			-32.347990	22.446003	32.347990	-32.347990
2008/03/27	 Mtn zebra	3			-32.359953	22.455390	32.359953	-32.359953
2008/03/27	Red Hartebeest	9			-32.364495	22.458622	32.364495	-32.364495
2008/03/27	Burchells zebra	4			-32.378850	22.469283	32.378850	-32.378850
2008/03/27	Red Hartebeest	1			-32.380087	22.470135	32.380087	-32.380087
2008/03/27	Kudu	3	3		-32.369132	22.471435	32.369132	-32.369132
2008/03/27	Kudu	3	1		-32.378237	22.488067	32.378237	-32.378237
2008/03/27	Kudu	3			-32.380193	22.489458	32.380193	-32.380193
2008/03/27	Kudu	5			-32.382357	22.491043	32.382357	-32.382357
2008/03/27	Burchells zebra	3			-32.371572	22.491588	32.371572	-32.371572
2008/03/27	 Mtn zebra	2			-32.370470	22.490647	32.370470	-32.370470
2008/03/27	Kudu	1	1		-32.356922	22.487055	32.356922	-32.356922
2008/03/27	Gemsbok	4			-32.373958	22.502893	32.373958	-32.373958
2008/03/27	 Mtn zebra	6			-32.375807	22.504688	32.375807	-32.375807
2008/03/27	Ostrich	4		2	-32.378272	22.507775	32.378272	-32.378272
2008/03/27	Ostrich	3			-32.368948	22.510542	32.368948	-32.368948
2008/03/27	Kudu	3			-32.345560	22.488143	32.345560	-32.345560
2008/03/28	Mt Reedbuck	2			-32.233183	22.074580	32.233183	-32.233183
2008/03/28	Klipspringer	1			-32.229915	22.079050	32.229915	-32.229915
2008/03/28	Klipspringer	1			-32.231547	22.069948	32.231547	-32.231547
2008/03/28	Klipspringer	1			-32.233373	22.067353	32.233373	-32.233373
2008/03/28	Klipspringer	2			-32.236485	22.076915	32.236485	-32.236485
2008/03/28	Klipspringer	2			-32.224030	22.078558	32.224030	-32.224030
2008/03/28	Klipspringer	1			-32.224003	22.074770	32.224003	-32.224003
2008/03/28	Klipspringer	3			-32.226912	22.066445	32.226912	-32.226912
2008/03/28	Klipspringer	2			-32.216485	22.076373	32.216485	-32.216485
2008/03/28	Klipspringer	1			-32.205332	22.020820	32.205332	-32.205332
2008/03/28	Mt Reedbuck	1			-32.211575	22.043240	32.211575	-32.211575
2008/03/28	Klipspringer	2			-32.210858	22.057007	32.210858	-32.210858
2008/03/28	Klipspringer	2			-32.197620	22.048583	32.197620	-32.197620
2008/03/28	Klipspringer	2			-32.203785	22.017838	32.203785	-32.203785
2008/03/28	Klipspringer	2			-32.226375	22.024425	32.226375	-32.226375
2008/03/28	Klipspringer	2			-32.229032	22.021908	32.229032	-32.229032
2008/03/28	Klipspringer	2			-32.238315	22.024535	32.238315	-32.238315
2008/03/28	Klipspringer	2			-32.243295	22.032557	32.243295	-32.243295
2008/03/28	Klipspringer	1			-32.243728	22.034563	32.243728	-32.243728
2008/03/28	Klipspringer	2			-32.243702	22.035790	32.243702	-32.243702
2008/03/28	Klipspringer	1			-32.243548	22.036800	32.243548	-32.243548
2008/03/28	Klipspringer	3			-32.230590	22.034343	32.230590	-32.230590
2008/03/28	Klipspringer	1			-32.229462	22.036705	32.229462	-32.229462
2008/03/28	Klipspringer	2			-32.223235	22.034487	32.223235	-32.223235
2008/03/28	Mt Reedbuck	3			-32.213423	22.068450	32.213423	-32.213423
2008/03/28	Mt Reedbuck	4			-32.214063	22.050995	32.214063	-32.214063
2008/03/28	Klipspringer	1			-32.165785	22.078562	32.165785	-32.165785
2008/03/28	Klipspringer	1			-32.165603	22.078377	32.165603	-32.165603
2008/03/28	Klipspringer	2			-32.164667	22.080287	32.164667	-32.164667
2008/03/28	Klipspringer	1			-32.160778	22.079843	32.160778	-32.160778
2008/03/28	Klipspringer	2			-32.162322	22.066160	32.162322	-32.162322
2008/03/28	Klipspringer	2			-32.167650	22.058345	32.167650	-32.167650
2008/03/28	Klipspringer	3			-32.156897	22.090362	32.156897	-32.156897
2008/03/28	Kudu	2			-32.157370	22.088497	32.157370	-32.157370
2008/03/28	Kudu	5	1		-32.166020	22.106165	32.166020	-32.166020
2008/03/28	Kudu	2			-32.169365	22.112253	32.169365	-32.169365
2008/03/28	Klipspringer	1			-32.169563	22.107877	32.169563	-32.169563
2008/03/28	Klipspringer	3			-32.170155	22.094028	32.170155	-32.170155
2008/03/28	Baboon	5			-32.175767	22.091588	32.175767	-32.175767
2008/03/28	Klipspringer	2			-32.186040	22.122085	32.186040	-32.186040
2008/03/28	Red Hartebeest	1			-32.190492	22.112888	32.190492	-32.190492
2008/03/28	Baboon	1			-32.189100	22.106410	32.189100	-32.189100
2008/03/28	Baboon	1			-32.187807	22.099522	32.187807	-32.187807
2008/03/28	Klipspringer	2			-32.168247	22.113963	32.168247	-32.168247
2008/03/28	Klipspringer	2			-32.153370	22.159305	32.153370	-32.153370
2008/03/28	Klipspringer	3			-32.151963	22.161762	32.151963	-32.151963
2008/03/28	Grey rhebok	4			-32.135092	22.214690	32.135092	-32.135092
2008/03/28	Mt Reedbuck	1			-32.136577	22.213608	32.136577	-32.136577
2008/03/28	Klipspringer	2			-32.140185	22.213462	32.140185	-32.140185
2008/03/28	Klipspringer	2			-32.140775	22.207740	32.140775	-32.140775
2008/03/28	Baboon	1			-32.142040	22.191787	32.142040	-32.142040
2008/03/28	Klipspringer	2			-32.144372	22.188468	32.144372	-32.144372
2008/03/28	Klipspringer	1			-32.152355	22.168963	32.152355	-32.152355
2008/03/28	Klipspringer	1			-32.152602	22.167747	32.152602	-32.152602
2008/03/28	Baboon	2			-32.153457	22.164307	32.153457	-32.153457
2008/03/28	Klipspringer	2			-32.154370	22.162890	32.154370	-32.154370
2008/03/28	Baboon	20			-32.155615	22.161173	32.155615	-32.155615
2008/03/28	Klipspringer	2			-32.161053	22.153640	32.161053	-32.161053
2008/03/28	Klipspringer	2			-32.174083	22.147928	32.174083	-32.174083
2008/03/28	Kudu	1	1		-32.184043	22.146253	32.184043	-32.184043
2008/03/28	Klipspringer	1			-32.157202	22.166640	32.157202	-32.157202
2008/03/28	Kudu	2			-32.146492	22.231930	32.146492	-32.146492
2008/03/28	Red Hartebeest	24			-32.148077	22.219228	32.148077	-32.148077
2008/03/28	Ostrich	2			-32.161148	22.171348	32.161148	-32.161148
2008/03/28	Baboon	10			-32.164078	22.165685	32.164078	-32.164078
2008/03/28	Red Hartebeest	20			-32.229002	22.162030	32.229002	-32.229002
2008/03/28	Red Hartebeest	1			-32.211417	22.156968	32.211417	-32.211417
2008/03/28	Springbok	1			-32.196667	22.151538	32.196667	-32.196667
2008/03/28	Ostrich	2			-32.191252	22.155690	32.191252	-32.191252
2008/03/28	Red Hartebeest	14			-32.211322	22.178222	32.211322	-32.211322
2008/03/28	Steenbok	1			-32.201913	22.177862	32.201913	-32.201913
2008/03/28	Red Hartebeest	8			-32.192238	22.166313	32.192238	-32.192238
2008/03/28	Springbok	3			-32.183510	22.156613	32.183510	-32.183510
2008/03/28	Red Hartebeest	1			-32.182128	22.156810	32.182128	-32.182128
2008/03/28	Ostrich	11			-32.179232	22.162563	32.179232	-32.179232
2008/03/28	Mt Reedbuck	1			-32.183567	22.167482	32.183567	-32.183567
2008/03/28	 Mtn zebra	5			-32.185987	22.170082	32.185987	-32.185987
2008/03/28	Ostrich	3			-32.187822	22.172310	32.187822	-32.187822
2008/03/28	Red Hartebeest	1			-32.188985	22.173688	32.188985	-32.188985
2008/03/28	Red Hartebeest	2			-32.189352	22.179575	32.189352	-32.189352
2008/03/28	Red Hartebeest	35			-32.185445	22.178223	32.185445	-32.185445
2008/03/28	Kudu	2			-32.191088	22.188242	32.191088	-32.191088
2008/03/28	Ostrich	2			-32.182235	22.178877	32.182235	-32.182235
2008/03/28	Red Hartebeest	1			-32.177265	22.172615	32.177265	-32.177265
2008/03/28	 Mtn zebra	3			-32.166305	22.167528	32.166305	-32.166305
2008/03/28	Red Hartebeest	2			-32.170388	22.174423	32.170388	-32.170388
2008/03/28	Kudu	6	1		-32.174562	22.180103	32.174562	-32.174562
2008/03/28	Red Hartebeest	2			-32.176665	22.183120	32.176665	-32.176665
2008/03/28	Kudu	5			-32.185002	22.193977	32.185002	-32.185002
2008/03/28	Baboon	2			-32.191572	22.201687	32.191572	-32.191572
2008/03/28	Red Hartebeest	1			-32.183317	22.202662	32.183317	-32.183317
2008/03/28	 Mtn zebra	9			-32.178212	22.196560	32.178212	-32.178212
2008/03/28	Red Hartebeest	1			-32.174357	22.192128	32.174357	-32.174357
2008/03/28	Ostrich	1			-32.168312	22.183467	32.168312	-32.168312
2008/03/28	Kudu	6			-32.166322	22.180565	32.166322	-32.166322
2008/03/28	Ostrich	2			-32.161173	22.177830	32.161173	-32.161173
2008/03/28	Kudu	1			-32.162077	22.185180	32.162077	-32.162077
2008/03/28	Ostrich	1			-32.165480	22.189587	32.165480	-32.165480
2008/03/28	Ostrich	2			-32.166967	22.191285	32.166967	-32.166967
2008/03/28	Red Hartebeest	7			-32.168157	22.192740	32.168157	-32.168157
2008/03/28	Springbok	1			-32.169337	22.209450	32.169337	-32.169337
2008/03/28	Ostrich	1			-32.162592	22.199072	32.162592	-32.162592
2008/03/28	Ostrich	1			-32.159328	22.203010	32.159328	-32.159328
2008/03/28	Kudu	3	1		-32.164905	22.210987	32.164905	-32.164905
2008/03/28	Red Hartebeest	1			-32.167038	22.214438	32.167038	-32.167038
2008/03/28	Springbok	4			-32.169963	22.219280	32.169963	-32.169963
2008/03/28	Red Hartebeest	12			-32.172742	22.225562	32.172742	-32.172742
2008/03/28	Springbok	2			-32.171493	22.227413	32.171493	-32.171493
2008/03/28	Gemsbok	1			-32.165365	22.225382	32.165365	-32.165365
2008/03/28	Kudu	10			-32.155328	22.212327	32.155328	-32.155328
2008/03/28	Baboon	1			-32.154715	22.254393	32.154715	-32.154715
2008/03/28	 Mtn zebra	6			-32.171300	22.301400	32.171300	-32.171300
2008/03/28	Klipspringer	2			-32.147367	22.331945	32.147367	-32.147367
2008/03/28	Klipspringer	1			-32.180870	22.359003	32.180870	-32.180870
2008/03/28	Baboon	1			-32.230647	22.370327	32.230647	-32.230647
