SURVEY	YEAR	MONTH	DATE	SITE	BLOCK	TREATMENT	PLOT	REBAR	NIGHT	SPECIES	CAPTURE	SEX	CONDITION	AGE	LEFT_HIND_FOOT	LEFT_TAG	ORIGINAL_TAG	ID	MARKS	WEIGHT	notes
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	4G	1	UMus	C								1		Dead
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	5D	1	UMus	C	M	S	A	12				1	6.1	
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	5E	1	Arni	R	F	N	A		1320/1323	1320/1323	2926	0	73	
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	5F	1	UMus	C	F	P	A	12				1	7.1	
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	6A	1	Elru	C	M	S	A		2296/2293	2296/2293	3716	0	57	
22	2012	November	10-Nov-12	SOUTH	2	OPEN	S2OPEN	6D	1	Gero	C	M	S	A	39	2294/2292	2294/2292	3715	0	120	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	1A	2	Aehi	R	F	PL	A		B1 917/B1 901	B1 917/B1 901	288	0	145	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	1C	2	Aehi	R					2279/2291	2279/2291	3709	0		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	1D	2	Grmi	C	M	N	A						21	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	1F	2	Aehi	R					2024/2774	2024/2025	2932	0		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	2A	2	UMus	C	M	N	A	12				1	5.2	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	2B	2	UMus	R								1		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	2C	2	UMus	R								1		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	2C	2	UMus	C	F	L	A	14				1	8.8	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	2F	2	UMus	C	F	N	A	12				1	5.6	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	3D	2	Arni	R					1320/1323	1320/1323	2926	0		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	3E	2	Aehi	C	F	N	A		2251/2240	2251/2240	3695	0	68	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	3F	2	Aehi	R	F	N	A		2110/2111	2110/2111	3559	0	65	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	3G	2	UMus	C	F	P	A	13				1	8.4	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	4F	2	Croc 	R								1		
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	5B	2	Same	C	M	S	A		2201/2211	2201/2211	3673		51	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	6A	2	Aehi	C	F	N	A		2290/2241	2290/2241	3714	0	72	
22	2012	November	11-Nov-12	SOUTH	2	OPEN	S2OPEN	7G	2	Gero	R					2294/2292	2294/2292	3715	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	1A	3	Aehi	R					B1 917/B1 901	B1 917/B1 901	288	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	1C	3	Aehi	R					2279/2291	2279/2291	3709	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	1D	3	UMus	C	M	N	A	12				1	5.2	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	1E	3	Aehi	R					2687/2688	2687/2688	3385	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	1G	3	Aehi	R										Escaped
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	2A	3	UMus	R								1		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	2C	3	UMus	R								1		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	2F	3	UMus	R								1		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	3F	3	UMus	R								1		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	4B	3	UMus	C	M	S	A	12				1	6	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	4C	3	UMus	C	M	N	A	13				1	4.4	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	4D	3	Aehi	R					2110/2111	2110/2111	3559	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	4E	3	Same	R					2297/2280	2297/2280	3717	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	5D	3	UMus	C	M	S	A	13				1	6.1	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	5F	3	UMus	C	M	N	A	12				1	4.3	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	6C	3	Aehi	R					2290/2241	2290/2241	3714	0		
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	6E	3	UMus	C	M	N	A	12				1	4.8	
22	2012	November	12-Nov-12	SOUTH	2	OPEN	S2OPEN	7G	3	UMus	C	M	N	A	12				1	5.2	
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	1C	4	Aehi	R					B1 917/B1 901	B1 917/B1 901	288	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	2A	4	UMus	C	M	N	A	12				1	5.5	
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	2B	4	UMus	C	M	N	A	13				1	5.1	
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	2C	4	Same	R	M	S	A		2672/2673	2672/2673	3378	0	98	
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	2F	4	Aehi	C	F	N	A		2265/2218	2265/2218	3702	0	48	
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	3B	4	Aehi	R					2024/2774	2024/2025	2932	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	3E	4	Aehi	R					2687/2688	2687/2688	3385	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	3F	4	Same	R					2297/2280	2297/2280	3717	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	3G	4	Aehi	R					2251/2240	2251/2240	3695	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	4A	4	Aehi	R	F	N	A		2229/2007	2006/2007	3519	0	69	Left tag replaced
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	4B	4	UMus	R								1		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	5A	4	Aehi	R					2290/2241	2290/2241	3714	0		
22	2012	November	13-Nov-12	SOUTH	2	OPEN	S2OPEN	5G	4	Gero	R					2294/2292	2294/2292	3715	0		
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1C	1	Croc 	C	M	N	A					1	11	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1D	1	Acpe	C	F	N	A					1	25	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1E	1	Aehi	C	F	N	A		2841/2842	2841/2842	3819	0	81	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1G	1	Aehi	R	M	S	A		2806/2807	2806/2807	3569	0	100	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2A	1	Aehi	C	M	S	A		2847/2848	2847/2848	3822	0	130	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2D	1	Croc 	C	M	N	A					1	9.1	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2F	1	Same	R	F	P	A		1366/1367	1366/1367	2779	0	84	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2G	1	Aehi	C	M	N	A		2839/2840	2839/2840	3818	0	51	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3B	1	Elru	R	M	S	A		1928/1989	1928/1989	434	0	71	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3C	1	UMus	C	M	N	A	12				1	6.7	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3D	1	UMus	C	M	S	A	12				1	5.2	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4B	1	Aehi	R	M	S	A		2584/2803	2584/2585	3343	0	120	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5A	1	Same	C	F	N	A		2845/2846	2845/2846	3821	0	56	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5F	1	UMus	C	M	S	A	12				1	6.5	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6C	1	Aehi	C	M	S	A		2843/2844	2843/2844	3820	0	75	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6F	1	Aehi	R	F	L	A		2832/2833	2832/2833	3581	0	105	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6G	1	Croc 	C	M	S	A					1	6	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7A	1	Aehi	C	M	N	A		2849/2850	2849/2850	3823	0	71	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7C	1	Same	C	M	N	J		2837/2838	2837/2838	3817	0	45	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7E	1	Same	R	F	L	A		1884/1905	1884/1905	1324	0	75	
22	2012	November	6-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7F	1	Aehi	R	M	S	A		2895/2896	2895/2896	3601	0	120	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1A	2	Aehi	R					2843/2844	2843/2844	3586	0		
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1B	2	Same	C	M	S	A		2855/2856	2855/2856	3826	0	84	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1C	2	Aehi	R	F	N	A		1387/1390	1387/1390	2919	0	105	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1D	2	Croc 	C	M	N	A					1	9.9	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1E	2	Aehi	R					2806/2807	2806/2807	3569	0		
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1F	2	Gero	R	M	S	A	39	2836/2837	2836/2837	3583	0	115	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2C	2	Same	R	F	N	A		2617/2618	2617/2618	3355	0		
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2D	2	X											
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2G	2	Same	R					1366/1367	1366/1367	2779	0		
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3A	2	Aehi	C	M	N	A		2853/2875	2853/2875	3825	0	61	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3E	2	Gero	C	M	N	A	39	2860/2854	2860/2854	3828	0	110	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4C	2	Aehi	C	F	N	A		2861/2863	2861/2863	3829	0	100	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5A	2	Aehi	R					2584/2803	2584/2585	3343	0		
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5D	2	Gero	C	F	L	A	39	2830/2961	2830/2961	3814	0	92	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5E	2	Gero	C	M	S	A	38	2862/2857	2862/2857	3830	0	125	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6A	2	Gero	R	F	N	A	38	1376/1377	1376/1377	3516	0	95	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6F	2	Aehi	R	M	S	A		2024/2774	2024/2025	2932	0	130	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7A	2	UMus	C	M	N	A	12				1	5.9	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7D	2	Same	C	M	S	A		2858/2859	2858/2859	3827	0	66	
22	2012	November	7-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7F	2	Same	R					1884/2618	1884/1905	1324	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1A	3	Aehi	R					2843/2844	2843/2844	3586	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1B	3	Aehi	R	F	N	A		2801/2893	2801/2802	3567	0	96	Right tag replaced
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1C	3	Aehi	R					1387/1390	1387/1390	2919	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1D	3	Gero	R					2836/2837	2836/2837	3583	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1E	3	Aehi	R					2806/2807	2806/2807	3569	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1F	3	Aehi	R	M	N	A		2804/2805	2804/2805	3568	0	59	
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1G	3	Aehi	C	F	P	A		2885/2894	2885/2894	3837	0	105	
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2A	3	Aehi	R					2861/2863	2861/2863	3829			
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2B	3	Croc 	R								1		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2C	3	Same	R					2617/2618	2617/2618	3355	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2D	3	Same	R					1366/1367	1366/1367	2779	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2F	3	Aehi	R	M	S	A		2881/1351	2881/2882	3596	0	115	Right tag replaced
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2G	3	Aehi	R	F	N	A		2884/2039	2038/2039	3534	0	110	Left tag replaced
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3C	3	Aehi	R	M	S	A		3022/2882	3022/3013	3403	0	100	Right tag replaced
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3D	3	Gero	R					2862/2857	2862/2857	3830	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3E	3	UMus	C	M	S	A	13				1	5.3	
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4C	3	Aehi	R					2584/2803	2584/2585	3343	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4D	3	Gero	C										Escaped
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4F	3	Gero	R					2860/2854	2860/2854	3828	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5A	3	UMus	R								1		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5B	3	Gero	R					1376/1377	1376/1377	3516	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5E	3	Gero	R					2830/2961	2830/2961	3814	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6A	3	Elru	C	M	N	A		2800/2571	2800/2571	3798	0	48	
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6E	3	Aehi	R					2024/2774	2024/2025	2932	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6F	3	Aehi	R					2832/2833	2832/2833	3581	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7A	3	Aehi	R					2849/2850	2849/2850	3823	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7D	3	Same	R					2858/2859	2858/2859	3827	0		
22	2012	November	8-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7F	3	Same	R					1884/1905	1884/1905	1324	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1A	4	Aehi	R					2843/2844	2843/2844	3586	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1B	4	Acke	C	F	P	A					1		Escaped
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1D	4	Acke	C	F	N	A					1	27	
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1E	4	Same	R					1366/1367	1366/1367	2779	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	1F	4	Aehi	R					2804/2805	2804/2805	3568	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2A	4	Aehi	R					1387/1390	1387/1390	2919	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2C	4	UMus	R								1		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2D	4	Croc 	R								1		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2E	4	Aehi	R					2841/2842	2841/2842	3819	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2F	4	Aehi	R					2884/2039	2038/2039	3534	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	2G	4	Aehi	R					2806/2807	2806/2807	3569	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3A	4	Aehi	R					2853/2875	2853/2875	3825	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	3C	4	UMus	R								1		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	4D	4	Gero	R					2836/2837	2836/2837	3583	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5A	4	Gero	R					1376/1377	1376/1377	3516	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5A	4	Aehi	R					2861/2863	2861/2863	3829	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	5B	4	Same	R					2617/2618	2617/2618	3355	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6A	4	Elru	C	F	P	A		2818/2887	2818/2887	3809	0	60	
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	6F	4	Gero	C	F	N	J	34	2810/2817	2810/2817	3804	0	37	
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7A	4	Aehi	R					2584/2803	2584/2585	3343	0		
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7A	4	Same	C	M	N	J		2804/2891	2804/2891	3800	0	36	
22	2012	November	9-Nov-12	SOUTH	2	TOTAL	S2TOTAL	7C	4	Gero	C	M	N	J	32	2809/2821	2809/2821	3803	0	23	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	1C	1	UMus	C	M	N	A	12				1	5.4	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	2B	1	Croc 	C	M	S	A					1	9.1	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	2C	1	Arni	R	F	N	A		2693/2694	2693/2694	3388	0	66	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	2G	1	Gero	C	M	S	A	36	2886/2899	2886/2899	3838	0	105	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	3D	1	Same	R	F	N	A		2992/2273	2992/2973	3096	0	63	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	3E	1	Same	R	F	L	A		2290/2291	2290/2291	3001	0	72	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	3G	1	Same	R	F	N	A		2293/2292	2293/2292	3002	0	81	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	5A	1	Zehi	C	M	N	A		2808/2814	2808/2814	3802	0	44	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	5E	1	Same	C	M	S	A		2275/2226	2275/2226	3705	0	52	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	5G	1	Aehi	R	M	S	A		2699/2700	2699/2700	3390	0	120	
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	6A	1	Aehi	R	M	S	A		2076/2822	2076/2077	2955	0	97	Right tag replaced
22	2012	November	10-Nov-12	SOUTH	3	OPEN	S3OPEN	7C	1	Same	R	F	N	A		1761/1712	1761/1712	2081	0	66	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	1D	2	Arni	R					2693/2694	2693/2694	3388	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	1G	2	UMus	C	M	N	A	14				1	4.9	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	2A	2	Same	R					2992/2273	2992/2973	3096	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	2B	2	Same	R	M	S	A		1399/1398	1399/1398	2922	0	92	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	2D	2	UMus	C	M	N	A	13				1	5.1	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	2G	2	Arni	R	M	S	A		1117/1122	1117/1122	2424	0	89	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	3B	2	Aehi	R	F	N	A		2816/2817	2816/2812	3808	0	87	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	3D	2	Same	C	M	N	A		2247/2227	2247/2227	3693	0	45	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	3F	2	Same	R					2290/2291	2290/2291	3001	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	4D	2	Arni	R	F	N	A		1594/1512	1594/1512	2251	0	84	Cold
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	4E	2	Arni	C	M	N	A		2270/2235	2270/2235	3703	0	64	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	4F	2	Same	R					2293/2292	2293/2292	3002	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	5A	2	Aehi	R					2076/2822	2076/2077	2955	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	5C	2	UMus	C	M	S	A	12				1	4.8	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	5E	2	Zehi	C	F	N	A		2255/2234	2255/2234	3698	0	34	
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	7C	2	Same	R					1761/1712	1761/1712	2081	0		
22	2012	November	11-Nov-12	SOUTH	3	OPEN	S3OPEN	7D	2	Same	C	F	N	J		2223/2272	2223/2272	3683	0	35	
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	1B	3	Aehi	R					2816/2817	2816/2812	3808	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	1C	3	Same	R					1761/1712	1761/1712	2081	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	1D	3	Arni	R					1117/1122	1117/1122	2424	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	2B	3	Same	R					2290/2291	2290/2291	3001	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	2D	3	Croc 	C	M	S	A					1	7.2	
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	3C	3	Gero	R					2092/2094	2092/2094	3551	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	3D	3	Same	R					2992/2273	2992/2973	3096	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	3G	3	Arni	R					2270/2235	2270/2235	3703	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	4B	3	Zehi	R					2808/2814	2808/2814	3802	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	4C	3	UMus	R								1		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	4D	3	Same	R					1399/1398	1399/1398	2922	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	4E	3	Same	R					2275/2226	2275/2226	3705	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	4F	3	Arni	C	M	S	A		2245/2248	2245/2248	3692	0	82	
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	5A	3	Aehi	R					2076/2822	2076/2077	2955	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	5B	3	Zehi	R					2255/2234	2255/2234	3698	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	5D	3	Croc 	C	F	N	A					1	8.4	
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	5G	3	Aehi	R					2699/2700	2699/2700	3390	0		
22	2012	November	12-Nov-12	SOUTH	3	OPEN	S3OPEN	6B	3	Same	C	M	N	A		2242/2214	2242/2214	3690	0	43	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	2B	4	Same	R					2992/2273	2992/2973	3096	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	2D	4	UMus	C	M	N	A	12				1	5.2	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	3C	4	Arni	R					1594/1512	1594/1512	2251	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	3F	4	Arni	R					2270/2235	2270/2235	3703	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	3G	4	Aehi	R	F	N	A		2096/2215	2473/2468	3316	0	105	Right tag replaced
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	4F	4	Same	R					2293/2292	2293/2292	3002	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	5A	4	Aehi	R					2076/2822	2076/2077	2955	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	5B	4	Same	R					1399/1398	1399/1398	2922	0		
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	5D	4	Arni	C	F	N	A		2286/2269	2286/2269	3713	0	65	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	6E	4	Same	C	M	N	A		2263/2271	2263/2271	3701	0	39	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	7A	4	Same	C	M	N	J		2232/2224	2232/2224	3687	0	33	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	7C	4	Same	C	M	N	A		2206/2219	2206/2219	3676	0	38	
22	2012	November	13-Nov-12	SOUTH	3	OPEN	S3OPEN	7E	4	Same	C	M	N	J		2204/2230	2204/2230	3674		38	
22	2012	November	10-Nov-12	SOUTH	3	TOTAL	S3TOTAL	1A	1	Same	R	F	N	A		2105/2106	2105/2106	3557	0	72	
22	2012	November	10-Nov-12	SOUTH	3	TOTAL	S3TOTAL	1B	1	Aehi	R	F	N	A		2013/2059	2013/2059	3523	0	72	
22	2012	November	10-Nov-12	SOUTH	3	TOTAL	S3TOTAL	1D	1	Arni	R	M	S	A		2639/2640	2639/2640	3364	0	83	
